Betas,Intercept,Iterations,Balanced Accuracy,Roc_Auc,p,n,d,g
"[[ 9.3697252   0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.35879679]]",[0.],[55],1.0,1.0,0.5,300,16,1
"[[ 9.32187209  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -2.25871676 -5.3630719 ]]",[0.],[19],1.0,1.0,0.5,300,16,1
"[[ 9.36260967  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.32575175]]",[-0.23164687],[25],1.0,1.0,0.5,300,16,1
"[[ 9.15830128  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.21841577]]",[0.],[18],1.0,1.0,0.5,300,16,1
"[[ 9.33240291  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -2.67296253 -5.10282233]]",[0.31434135],[19],1.0,1.0,0.5,300,16,1
"[[ 9.372397    0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.24558922]]",[-0.18944839],[20],1.0,1.0,0.5,300,16,1
"[[ 9.23143197  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.40955367]]",[0.10356643],[22],1.0,1.0,0.5,300,16,1
"[[ 9.20832507  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -7.90209901]]",[0.01392268],[20],1.0,1.0,0.5,300,16,1
"[[ 9.90506115  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.85151098]]",[-0.12183107],[23],1.0,1.0,0.5,300,16,1
"[[ 9.2470417   0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.14446403]]",[0.06217592],[22],1.0,1.0,0.5,300,16,1
"[[ 9.77317468  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -3.05058281 -5.36785258]]",[0.],[33],1.0,1.0,0.5,300,16,1
"[[ 9.39632871  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.38587289]]",[0.02379777],[28],1.0,1.0,0.5,300,16,1
"[[ 9.54027122  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -1.95011477 -6.29641199]]",[0.],[19],1.0,1.0,0.5,300,16,1
"[[ 9.80337685  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -3.29396487 -5.23562998]]",[-0.03153437],[18],1.0,1.0,0.5,300,16,1
"[[ 9.9686474   0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -2.16769804 -6.18560618]]",[0.],[29],1.0,1.0,0.5,300,16,1
"[[ 9.61583553  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -3.210599   -4.83700538]]",[0.],[19],1.0,1.0,0.5,300,16,1
"[[ 9.49048129  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -3.11584809 -4.92188085]]",[0.40829092],[34],1.0,1.0,0.5,300,16,1
"[[ 9.69984634  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.56320049]]",[0.],[27],1.0,1.0,0.5,300,16,1
"[[ 9.27069756  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.2403534 ]]",[-0.31485671],[34],1.0,1.0,0.5,300,16,1
"[[ 9.37494705  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.03772464]]",[0.],[18],1.0,1.0,0.5,300,16,1
"[[ 9.92147883  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -2.95565089 -5.61794   ]]",[0.],[27],1.0,1.0,0.5,300,16,1
"[[ 9.32108812  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -2.95961982 -4.9749846 ]]",[0.22706754],[21],1.0,1.0,0.5,300,16,1
"[[ 9.57753874  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -3.28815271 -4.81176715]]",[-0.06547236],[18],1.0,1.0,0.5,300,16,1
"[[ 9.133394    0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -7.88169907]]",[0.52677569],[22],1.0,1.0,0.5,300,16,1
"[[ 9.75055243  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.47315206]]",[0.],[25],1.0,1.0,0.5,300,16,1
"[[ 9.76627967  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.57265327]]",[0.],[22],1.0,1.0,0.5,300,16,1
"[[ 9.56572113  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.78218073]]",[0.],[23],1.0,1.0,0.5,300,16,1
"[[ 9.35468235  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.05285125]]",[0.48533731],[23],1.0,1.0,0.5,300,16,1
"[[ 9.83926406  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -2.9665017  -5.50714993]]",[0.],[22],1.0,1.0,0.5,300,16,1
"[[ 9.54315656  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.70365608]]",[-0.15313793],[31],1.0,1.0,0.5,300,16,1
"[[ 9.40091779  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.57948247]]",[0.],[34],1.0,1.0,0.5,300,16,1
"[[ 9.75415185  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -2.55979759 -5.42446092]]",[0.],[18],1.0,1.0,0.5,300,16,1
"[[ 9.69831511  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -0.76522224 -7.16682244]]",[-0.31471121],[29],1.0,1.0,0.5,300,16,1
"[[ 9.27663698  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -1.55230881 -6.23817422]]",[0.],[21],1.0,1.0,0.5,300,16,1
"[[ 9.62263861  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -3.31655949 -4.91911361]]",[-0.02493301],[25],1.0,1.0,0.5,300,16,1
"[[ 9.53987131  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.3017983 ]]",[-0.06153517],[23],1.0,1.0,0.5,300,16,1
"[[ 9.9262628   0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.74729774]]",[-0.07611672],[32],1.0,1.0,0.5,300,16,1
"[[ 9.22122054  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.05808289]]",[0.],[19],1.0,1.0,0.5,300,16,1
"[[ 9.75306814  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -2.82158705 -5.59670296]]",[0.15739968],[29],1.0,1.0,0.5,300,16,1
"[[ 9.40932561  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.6278228 ]]",[0.],[23],1.0,1.0,0.5,300,16,1
"[[ 9.78546276  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -3.27937114 -5.1714004 ]]",[0.03254825],[18],1.0,1.0,0.5,300,16,1
"[[ 9.7506857   0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.85133944]]",[0.0318796],[40],1.0,1.0,0.5,300,16,1
"[[ 9.46863119  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.34003496]]",[0.27699924],[34],1.0,1.0,0.5,300,16,1
"[[ 9.52806263  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -2.17798222 -5.5667645 ]]",[0.],[19],1.0,1.0,0.5,300,16,1
"[[ 9.45476024  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.27489348]]",[0.02271722],[23],1.0,1.0,0.5,300,16,1
"[[ 9.01081656  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.03971669]]",[0.00923205],[29],1.0,1.0,0.5,300,16,1
"[[ 9.08381539  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.19439806]]",[0.6046311],[27],1.0,1.0,0.5,300,16,1
"[[ 1.32806198  0.64872695  0.36924099  0.31927738  0.06197041  0.
   0.29870268 -0.21918735  0.2663714  -0.25712262  0.          0.0731775
   0.04791331  0.03623299  0.23386674  0.08421497]]",[0.04332716],[8],0.7004377736085053,0.7004377736085052,0.5,400,16,0
"[[0.98979118 0.6510229  0.44506401 0.44959184 0.34758366 0.01750968
  0.06057874 0.01663719 0.11324396 0.12066163 0.03742774 0.20506256
  0.09040964 0.04791204 0.         0.05307037]]",[-0.02417264],[7],0.7124060150375939,0.712406015037594,0.5,400,16,0
"[[ 1.03979791  0.60953424  0.59167772  0.24549777  0.24892344  0.38459189
  -0.08406102  0.62701287  0.05364528  0.02658313  0.36909421  0.12181566
   0.17118877  0.08100732  0.          0.19978572]]",[0.2503154],[8],0.7247474747474747,0.7247474747474748,0.5,400,16,0
"[[ 1.095908    0.39662917  0.14308151  0.48180628 -0.12388907  0.14659725
   0.18726103  0.36565834  0.13351485  0.04842648  0.04191191 -0.12893546
   0.14541662  0.34888346 -0.07956495 -0.07280949]]",[-0.11370776],[7],0.6767676767676767,0.6767676767676769,0.5,400,16,0
"[[ 1.16074943  0.56224413  0.34270473  0.21254144  0.11980469  0.13141303
   0.20250744  0.23750923 -0.02161732  0.10421019  0.114513    0.33555835
  -0.17089517  0.29932219  0.18388255  0.        ]]",[0.09386909],[8],0.655388471177945,0.655388471177945,0.5,400,16,0
"[[ 1.14097884  0.57119007  0.32286677 -0.00313779 -0.04132749  0.19687834
   0.24527227  0.28683753  0.04744707  0.14515751  0.24067864 -0.11834652
   0.         -0.01308127  0.11692399 -0.12451886]]",[-0.06960059],[7],0.6603535353535352,0.6603535353535352,0.5,400,16,0
"[[ 0.76805987  0.66849391  0.49629707  0.14019473  0.50050053  0.16140543
   0.15708997  0.23184294 -0.04868381  0.          0.04884974  0.07777101
   0.30843394  0.17353342  0.03148702 -0.01511954]]",[-0.06387129],[7],0.6827393431167016,0.6827393431167017,0.5,400,16,0
"[[ 1.10710566e+00  4.35925958e-01  2.61913248e-01  3.13164108e-01
   3.28481929e-01  8.46499741e-02  0.00000000e+00  2.43899403e-01
   2.90285585e-02 -3.31916288e-03  3.46112911e-01  0.00000000e+00
   1.60097842e-01 -1.21167184e-02  1.81172540e-03 -1.10336454e-03]]",[0.09205436],[6],0.7222222222222222,0.7222222222222222,0.5,400,16,0
"[[ 0.89601478  0.61378046  0.27670547  0.1294765   0.16740022  0.17665807
   0.15582031 -0.03882907  0.05491094  0.25971507  0.04210119  0.16129779
   0.05651761  0.11924421  0.3716781   0.36999081]]",[-0.08456337],[7],0.7255639097744361,0.7255639097744361,0.5,400,16,0
"[[ 1.09957578  0.44539166  0.21109279  0.05421519  0.13166597  0.09722636
  -0.02705543  0.09291485  0.09573005  0.         -0.20884461  0.11062716
  -0.00536557  0.0117942  -0.16602991  0.20733857]]",[-0.0622046],[7],0.692063492063492,0.692063492063492,0.5,400,16,0
"[[ 1.24064355  0.57915056  0.05999024  0.2348583   0.23570693  0.30304396
   0.11536465  0.1577404   0.1569119  -0.07586582  0.          0.17401532
   0.          0.12183293  0.15325774  0.00168461]]",[0.13258988],[6],0.7487373737373737,0.7487373737373738,0.5,400,16,0
"[[ 9.29855125e-01  3.99623176e-01  3.21690623e-01  6.00247632e-02
   3.36758296e-01  1.10894867e-01  1.01413001e-01  1.67439427e-01
   3.16149392e-01  1.24865376e-01  7.22904357e-02  2.77799107e-02
  -1.00035855e-01  1.71430926e-01 -7.37689709e-05  1.31521997e-01]]",[-0.06273055],[6],0.6876172607879925,0.6876172607879925,0.5,400,16,0
"[[ 0.89904942  0.45880684  0.36047056  0.26640036 -0.09178385  0.17098049
   0.2206937   0.07831785  0.         -0.03564595  0.20258449  0.18613085
   0.10144452  0.21449249 -0.03152258 -0.17877924]]",[-0.09744069],[8],0.6994949494949495,0.6994949494949495,0.5,400,16,0
"[[ 1.2048921   0.63888898  0.5043246   0.3040516   0.22230524  0.23908183
   0.09566666  0.28639281  0.08246552  0.11001616  0.09418877  0.03054158
   0.03610576  0.07795946 -0.04072778  0.24371785]]",[0.00187109],[7],0.5898805782526713,0.5898805782526713,0.5,400,16,0
"[[ 1.00679174  0.71594528  0.38073645  0.2277611   0.3030534   0.34965985
   0.23271155  0.23199738  0.04057916  0.225381   -0.08173838  0.12819446
   0.01916293  0.32775765 -0.1644778   0.15762178]]",[-0.25127178],[7],0.7433333333333334,0.7433333333333334,0.5,400,16,0
"[[ 1.22720638  0.35977326  0.42113305  0.21528108  0.          0.04166827
   0.31028926 -0.11631859  0.13344348  0.20087069 -0.04205662  0.0193157
   0.05100115 -0.16024825  0.07950907  0.02757347]]",[0.01541924],[6],0.7136591478696741,0.7136591478696742,0.5,400,16,0
"[[ 1.27525622  0.37195974  0.7008827   0.25801797  0.3569774   0.08038468
   0.14821619  0.35629483  0.13319605  0.21618684  0.12357719 -0.01483034
   0.03345283  0.24287886  0.13667676  0.30452478]]",[-0.03175621],[7],0.7399749373433584,0.7399749373433584,0.5,400,16,0
"[[ 1.27780761  0.7630748   0.58697902  0.15804212  0.04922966  0.47858031
   0.03064886  0.25866805 -0.07950153  0.25406001  0.04813253  0.06609643
   0.01273969  0.02525791 -0.05853102  0.13302558]]",[0.17188577],[8],0.6747967479674797,0.6747967479674799,0.5,400,16,0
"[[ 1.15649977  0.60270458  0.08142685  0.36145297 -0.09157288  0.25681718
   0.05501914  0.13713488  0.07001543  0.12037161  0.          0.
  -0.03194046 -0.05354794  0.1974241  -0.02473976]]",[0.00351835],[6],0.746615087040619,0.746615087040619,0.5,400,16,0
"[[ 1.1889248   0.45267382  0.23161917  0.15781235  0.34403077  0.01813709
   0.11610112  0.13753179  0.20831374  0.10588001  0.          0.20406344
   0.00756695  0.04000117 -0.05949648  0.04182839]]",[0.05140869],[7],0.7,0.7,0.5,400,16,0
"[[ 1.35805562  0.49504718  0.36588219  0.44057041  0.25494718  0.16594606
   0.06825554  0.05333681  0.          0.15741741  0.08582643  0.
  -0.15340182  0.19998425  0.19946443 -0.02397057]]",[-0.25057455],[7],0.6741713570981864,0.6741713570981863,0.5,400,16,0
"[[ 1.02078577  0.55800342  0.56651323  0.01801113  0.40350288  0.08553427
   0.          0.11130771  0.34134572  0.02626736  0.08482308  0.
   0.          0.00639588 -0.00440261  0.01547974]]",[-0.10441055],[7],0.6848370927318296,0.6848370927318297,0.5,400,16,0
"[[ 1.18355751  0.49631994  0.35266148  0.16506336  0.41232922  0.54091522
   0.1488865  -0.10139078  0.09739459 -0.08439531  0.28020839  0.13491171
   0.          0.01900588 -0.00234212  0.17371374]]",[0.22030459],[8],0.7314635718891038,0.7314635718891038,0.5,400,16,0
"[[0.98871239 0.66011082 0.12397695 0.10265961 0.17630255 0.17800401
  0.         0.34273506 0.2148997  0.38337828 0.02424404 0.13747168
  0.01206696 0.29833405 0.         0.20272052]]",[0.01539134],[8],0.7147001934235977,0.7147001934235977,0.5,400,16,0
"[[ 1.16845665  0.53138038  0.62793738  0.3670203   0.1183115   0.01787177
  -0.03830388  0.03995499 -0.02412512 -0.17292174  0.0661539   0.28844083
   0.23977429  0.16545622  0.22854543  0.36080568]]",[0.],[7],0.609375,0.609375,0.5,400,16,0
"[[ 1.01928246  0.95096957  0.74675611  0.11456368  0.32538708  0.15733992
   0.28922147  0.40572552  0.10564675  0.34166561 -0.09353263  0.2028985
  -0.20187249  0.28334131  0.30215235  0.        ]]",[0.00803209],[8],0.725,0.7250000000000001,0.5,400,16,0
"[[ 1.07396137  0.56453379  0.33381393  0.45554591  0.13263898  0.17938437
   0.34267121  0.09082653 -0.01447288  0.0708446   0.222424    0.09964796
   0.20534767  0.16471527  0.08978173 -0.09030571]]",[-0.18688853],[7],0.8125,0.8125,0.5,400,16,0
"[[ 1.02011873  0.40797219  0.35006879  0.43773176  0.27347166  0.11571653
   0.118835   -0.0582315   0.09868401  0.14335802  0.0072689   0.02028321
  -0.01197378 -0.04660627  0.          0.14914229]]",[-0.00962059],[7],0.6113195747342088,0.6113195747342088,0.5,400,16,0
"[[ 0.8380542   0.50143061  0.12355456  0.38870401  0.30365084  0.17915848
   0.35534801 -0.01017871  0.1759424  -0.07915807  0.14195422 -0.15816984
   0.01784695 -0.00420008  0.04201927 -0.12743897]]",[0.14144556],[6],0.7154731457800512,0.7154731457800512,0.5,400,16,0
"[[ 9.46115300e-01  3.84912505e-01  4.83568164e-01  2.29931821e-01
   2.15074383e-01 -4.05966196e-02 -3.19433538e-03  7.76069851e-03
   1.90478325e-01  5.85041070e-02 -9.29803287e-04 -4.37887231e-02
   7.96764566e-02  2.69564848e-01  1.66614458e-01  4.84603413e-02]]",[0.03793691],[7],0.6930946291560103,0.6930946291560102,0.5,400,16,0
"[[ 0.87543326  0.5074474   0.38431124  0.33498803  0.32995751  0.25011947
   0.09463963  0.07188403  0.15075401  0.09322295  0.          0.02049877
   0.04560015 -0.0010887   0.05045254  0.19266843]]",[0.23919866],[7],0.7135416666666667,0.7135416666666667,0.5,400,16,0
"[[ 0.90597795  0.63407242  0.30980985  0.42574123  0.12023712  0.24790792
   0.21706308  0.44972105  0.03832652  0.17257104 -0.12790297 -0.03858906
   0.36223774  0.          0.11357387 -0.06557536]]",[0.20985642],[7],0.7718416090509114,0.7718416090509114,0.5,400,16,0
"[[1.08865399 0.68116516 0.58035187 0.00183901 0.12471668 0.17044339
  0.10020285 0.38201185 0.1185738  0.24981791 0.05157266 0.
  0.08043074 0.2183508  0.36583641 0.06618931]]",[0.04757942],[8],0.7625,0.7625,0.5,400,16,0
"[[ 1.10985192  0.6829487   0.4250129   0.28635827  0.2178846   0.21870067
   0.51294297  0.05465002  0.23305569 -0.20755724  0.          0.40819158
   0.21253858  0.08523381  0.06276533 -0.00374809]]",[-0.2746377],[8],0.65,0.65,0.5,400,16,0
"[[ 1.22928298  0.40466127  0.13402827  0.10212083  0.33130648  0.14905768
   0.20410232  0.10671688  0.1652455   0.20473861  0.09542077  0.02208897
   0.07720834 -0.0488549  -0.10943311  0.09616353]]",[-0.19761366],[8],0.7177875549968573,0.7177875549968573,0.5,400,16,0
"[[ 1.32492456  0.3828124   0.23054017  0.28574473  0.24638735  0.31821519
   0.04611063  0.25554465  0.32058218  0.2718142   0.39443045  0.28256585
   0.03939806 -0.00763564  0.20476072  0.10047158]]",[-0.10378466],[8],0.708575112830432,0.708575112830432,0.5,400,16,0
"[[ 1.51513756  0.8442972   0.44151128  0.14918025 -0.05166237  0.26539122
   0.10415053  0.         -0.02952143  0.21983747  0.          0.16708381
  -0.03091896  0.20051354  0.31384365  0.03484238]]",[-0.12807585],[8],0.7078005115089514,0.7078005115089514,0.5,400,16,0
"[[ 1.31515244  0.63987453  0.32158696  0.4056667   0.10771883  0.21126363
   0.41868635  0.10496485  0.46595886 -0.12167831  0.27089453 -0.32720544
   0.01437171  0.00710601 -0.01216734 -0.0035272 ]]",[-0.10873607],[8],0.6741713570981864,0.6741713570981863,0.5,400,16,0
"[[ 0.97676089  0.87682508  0.23781548  0.50680899  0.40124042  0.19102847
   0.24298399 -0.0210733   0.1269619   0.          0.08676702  0.27428375
  -0.0324384   0.06058046  0.02261185  0.1968477 ]]",[0.],[7],0.6491557223264541,0.6491557223264541,0.5,400,16,0
"[[ 1.18405755  0.31933813  0.26250006  0.25956508  0.07821168  0.21566822
   0.06066358  0.08807105  0.15719581  0.          0.0681054   0.04593899
   0.         -0.01462204  0.03143421  0.        ]]",[-0.13658171],[6],0.7363977485928705,0.7363977485928705,0.5,400,16,0
"[[ 0.8592771   0.50407476  0.42575754  0.13123597  0.46489216 -0.00961652
   0.25684894  0.12168295  0.22762256  0.0172099   0.36623776 -0.19029207
   0.26394569  0.          0.00718576  0.08234206]]",[-0.06794065],[6],0.7080452545568825,0.7080452545568825,0.5,400,16,0
"[[ 1.02506195  0.48088609  0.11896139  0.08887138  0.26516514  0.2030704
   0.1514454   0.05938873  0.11933387  0.14044854  0.10541546  0.13259053
   0.19902846 -0.09481522  0.22178173  0.12394372]]",[0.11654554],[8],0.7407291011942174,0.7407291011942175,0.5,400,16,0
"[[1.14089438 0.35317801 0.27172759 0.22679108 0.37731596 0.04814698
  0.11524768 0.02341278 0.         0.13474773 0.21710589 0.0509646
  0.1790222  0.08268533 0.08394987 0.22193614]]",[0.05252351],[7],0.6491557223264541,0.649155722326454,0.5,400,16,0
"[[ 1.16741628  0.56265023  0.18517553  0.40572183  0.106783    0.19052551
   0.22336798  0.27174189  0.10531155 -0.01961254  0.08909819  0.11700002
  -0.00363635  0.27806568  0.0126792   0.24063391]]",[0.03015762],[7],0.7388434946574481,0.7388434946574481,0.5,400,16,0
"[[1.21256777 0.51142915 0.23741185 0.1480851  0.1800209  0.25365597
  0.15888609 0.         0.06102344 0.38336383 0.23673533 0.10045962
  0.         0.35514066 0.         0.15853202]]",[0.04636493],[6],0.8145716072545341,0.814571607254534,0.5,400,16,0
"[[ 1.05991336  0.45951937  0.34249875  0.18492372  0.08526344  0.23744552
   0.01722042  0.14236123  0.11735118  0.13812904  0.00552677  0.35430511
   0.11346881  0.         -0.08247432  0.02786762]]",[-0.13305907],[7],0.7913533834586466,0.7913533834586467,0.5,400,16,0
"[[ 1.03236324  0.45026516  0.28723069  0.37424434  0.          0.29732295
   0.10576423 -0.06613214  0.19917942  0.12580381  0.08639514  0.09333679
   0.          0.11378631  0.          0.0032637 ]]",[0.],[6],0.6635338345864662,0.6635338345864661,0.5,400,16,0
"[[ 0.81067646  0.54904783  0.3326144   0.20430213  0.22221052  0.20488375
   0.11947199  0.12797583  0.17205494  0.06657507  0.23669024 -0.11013161
   0.          0.25081901 -0.01637737  0.2985795 ]]",[-0.13328044],[8],0.6577624135763671,0.6577624135763671,0.5,400,16,0
"[[ 1.0589779   0.47664005  0.1654528  -0.09794492  0.10652599  0.27274934
   0.21123666 -0.04638103  0.23936138  0.24974863  0.10127656 -0.0057528
  -0.14790961  0.          0.39077118  0.07045317]]",[-0.08522109],[7],0.6555555555555556,0.6555555555555556,0.5,400,16,0
"[[ 1.20746618  0.48315022  0.19785853  0.35864511  0.20046744  0.04831518
  -0.00884074  0.          0.24104437  0.05840605  0.01996706  0.12207337
   0.15448247  0.          0.          0.05972488]]",[-0.19221549],[7],0.6984126984126984,0.6984126984126985,0.5,400,16,0
"[[ 9.83899443  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.55084572]]",[0.],[20],1.0,1.0,0.5,400,16,1
"[[10.27046776  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -9.15552884]]",[0.],[28],1.0,1.0,0.5,400,16,1
"[[10.19845985  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.         -2.65082722 -2.37261992 -3.17666672]]",[0.],[16],1.0,1.0,0.5,400,16,1
"[[10.22891502  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -9.13889352]]",[-0.04249361],[22],1.0,1.0,0.5,400,16,1
"[[10.14635738  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -2.44670953 -6.20743652]]",[0.],[15],1.0,1.0,0.5,400,16,1
"[[ 9.68819833  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.5140262 ]]",[0.19723024],[34],1.0,1.0,0.5,400,16,1
"[[10.18999718  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -9.14935964]]",[0.00893429],[22],1.0,1.0,0.5,400,16,1
"[[ 9.94645003  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.76079859]]",[0.],[26],1.0,1.0,0.5,400,16,1
"[[10.5869096   0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -3.91247919 -5.36670908]]",[-0.31209252],[20],1.0,1.0,0.5,400,16,1
"[[10.73145854  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -3.93926517 -5.44089796]]",[0.07995504],[21],1.0,1.0,0.5,400,16,1
"[[ 9.69808323  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -2.68961631 -5.52678522]]",[0.],[19],1.0,1.0,0.5,400,16,1
"[[ 9.96204929  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -2.80351299 -5.81484884]]",[0.],[37],1.0,1.0,0.5,400,16,1
"[[10.46487361  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -3.17894026 -5.83506036]]",[0.21321838],[18],1.0,1.0,0.5,400,16,1
"[[10.10982343  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -9.02542481]]",[-0.17157892],[29],1.0,1.0,0.5,400,16,1
"[[10.19888878  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -3.38356996 -5.46088277]]",[0.],[22],1.0,1.0,0.5,400,16,1
"[[10.59017328  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -3.9615381  -5.18894983]]",[0.],[20],1.0,1.0,0.5,400,16,1
"[[10.73841172  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -3.76319158 -5.49622785]]",[0.],[23],1.0,1.0,0.5,400,16,1
"[[10.65657495  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -3.66085259 -5.54469503]]",[0.],[19],1.0,1.0,0.5,400,16,1
"[[ 9.86025076  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -3.15843225 -5.2066015 ]]",[-0.19537086],[15],1.0,1.0,0.5,400,16,1
"[[ 9.8347      0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.63756047]]",[-0.03103829],[33],1.0,1.0,0.5,400,16,1
"[[ 9.61754886  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -8.76285848]]",[0.13001667],[21],1.0,1.0,0.5,400,16,1
"[[10.35394878  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.         -9.36493548]]",[0.],[41],1.0,1.0,0.5,400,16,1
"[[ 9.95500123  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -3.47965719 -5.06041924]]",[0.13704756],[17],1.0,1.0,0.5,400,16,1
"[[ 9.52055609  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -2.90103642 -5.91313255]]",[0.],[24],1.0,1.0,0.5,400,16,1
"[[10.26475403  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.         -2.46468336 -6.27830631]]",[0.10684677],[21],1.0,1.0,0.5,400,16,1
