Betas,Intercept,Iterations,Balanced Accuracy,Roc_Auc,p,n,d,g
"[[ 8.70756151  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -0.02972556 -8.19554977]]",[-5.20791541],[100],1.0,1.0,0.05,1000,32,1
"[[ 9.05499497  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -2.54085198 -6.05839937]]",[-5.11111542],[35],1.0,1.0,0.05,1000,32,1
"[[ 8.49314982  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -0.73932319 -7.22621799]]",[-5.19212987],[100],1.0,1.0,0.05,1000,32,1
"[[ 8.91321249  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -2.60723756 -5.7909495 ]]",[-5.17453136],[55],1.0,1.0,0.05,1000,32,1
"[[ 8.9681885   0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -3.03992206 -5.70714942]]",[-5.05355157],[30],1.0,1.0,0.05,1000,32,1
"[[ 9.14301087  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -2.68198939 -6.04110624]]",[-5.03789362],[31],1.0,1.0,0.05,1000,32,1
"[[ 9.34451404  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -1.81435999 -7.11438008]]",[-4.94980346],[29],1.0,1.0,0.05,1000,32,1
"[[ 8.70598721  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.         -8.33333365]]",[-5.21638219],[45],1.0,1.0,0.05,1000,32,1
"[[ 9.15662812  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -2.82852073 -5.77461438]]",[-5.09449087],[25],1.0,1.0,0.05,1000,32,1
"[[ 9.47177894  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -3.38906419 -5.36692917]]",[-5.05949563],[24],1.0,1.0,0.05,1000,32,1
"[[ 8.95428006  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -2.39980875 -6.14259927]]",[-5.13430156],[42],1.0,1.0,0.05,1000,32,1
"[[ 9.18847349  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -2.77566903 -5.88876096]]",[-5.07553415],[36],1.0,1.0,0.05,1000,32,1
"[[ 9.20376915  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -2.2415653  -6.66991426]]",[-5.01573469],[33],1.0,1.0,0.05,1000,32,1
"[[ 8.82412311  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -2.86965109 -5.47022936]]",[-5.21721793],[49],1.0,1.0,0.05,1000,32,1
"[[ 8.93226739  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.         -8.54191292]]",[-5.11392434],[53],1.0,1.0,0.05,1000,32,1
"[[ 8.68392495  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -1.22141494 -6.93930638]]",[-5.20433177],[38],1.0,1.0,0.05,1000,32,1
"[[ 9.26557233  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -2.50019314 -6.3198948 ]]",[-5.02925042],[48],1.0,1.0,0.05,1000,32,1
"[[ 8.58474224  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -0.8982975  -7.27445928]]",[-5.15777792],[44],1.0,1.0,0.05,1000,32,1
"[[ 8.56691023  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -1.03498118 -7.02905594]]",[-5.24291321],[31],1.0,1.0,0.05,1000,32,1
"[[ 8.9293566   0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -2.93150539 -5.43986544]]",[-5.11339254],[35],1.0,1.0,0.05,1000,32,1
"[[ 8.7361088   0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.         -8.33965211]]",[-5.17745887],[62],1.0,1.0,0.05,1000,32,1
"[[ 9.34307183  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -3.40470517 -5.32459806]]",[-5.04055405],[49],1.0,1.0,0.05,1000,32,1
"[[ 8.90952893  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -3.10141346 -5.27172128]]",[-5.11817468],[43],1.0,1.0,0.05,1000,32,1
"[[ 9.23710684  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -1.38128152 -7.34478227]]",[-5.09812754],[31],1.0,1.0,0.05,1000,32,1
"[[ 8.88497257  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -2.8876914  -5.93112372]]",[-5.10330783],[26],1.0,1.0,0.05,1000,32,1
"[[ 9.01942586  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -2.19632422 -6.39151414]]",[-5.1261822],[58],1.0,1.0,0.05,1000,32,1
"[[ 8.95010636  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -3.36989254 -5.01359187]]",[-5.12986754],[39],1.0,1.0,0.05,1000,32,1
"[[ 8.63720637  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -2.59841201 -5.55799103]]",[-5.17279056],[26],1.0,1.0,0.05,1000,32,1
"[[ 8.99297203  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -2.11022071 -6.3876323 ]]",[-5.21347067],[59],1.0,1.0,0.05,1000,32,1
"[[ 9.3383733   0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -3.30029668 -5.41523826]]",[-5.01833136],[40],1.0,1.0,0.05,1000,32,1
"[[ 9.44852253  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -3.22290767 -5.82713487]]",[-4.86593287],[48],1.0,1.0,0.05,1000,32,1
"[[ 9.08587438  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -3.20240397 -5.23773767]]",[-5.0823907],[32],1.0,1.0,0.05,1000,32,1
"[[ 8.48597046  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.         -8.19773846]]",[-5.1863566],[42],1.0,1.0,0.05,1000,32,1
"[[ 8.97517791  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -0.76018938 -7.75603183]]",[-5.14216023],[34],1.0,1.0,0.05,1000,32,1
"[[ 8.45521675  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.         -8.0020063 ]]",[-5.27070529],[38],1.0,1.0,0.05,1000,32,1
"[[ 8.69061958  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.         -8.37832881]]",[-5.18903961],[61],1.0,1.0,0.05,1000,32,1
"[[ 9.61126493  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -3.31986455 -5.67641624]]",[-4.95907585],[39],1.0,1.0,0.05,1000,32,1
"[[ 8.90936896  0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
  -3.00263764 -5.4034607 ]]",[-5.13846725],[36],1.0,1.0,0.05,1000,32,1
"[[ 1.20901488  0.54087832  0.35712596  0.25434456  0.27123397  0.21590612
   0.1385749   0.21778904  0.32760987  0.05622417  0.03285007  0.10771533
   0.07826412  0.05169014  0.0761471   0.16132303 -0.03364359  0.09994294
   0.11575344  0.09235301  0.00310526  0.          0.11115723  0.00723503
   0.09602452 -0.09674982  0.21754546 -0.10348073  0.02321549  0.11698767
  -0.1750993   0.08143307]]",[-0.02957848],[7],0.7009308377539786,0.7009308377539787,0.5,1000,32,0
"[[ 1.09231700e+00  4.99627187e-01  3.45814746e-01  2.37444075e-01
   8.96447931e-02  1.47045659e-01  5.39547187e-02  5.14222939e-02
   7.44989608e-02  7.14435923e-03  2.33968801e-01  2.82548519e-02
   2.51601523e-02  5.61039156e-02  6.97974818e-02  7.54387538e-02
   7.56137477e-02 -1.01040043e-01  8.37539711e-02  1.00161573e-01
   2.60763307e-03  1.06815563e-01  6.16055430e-02 -2.70275586e-02
   0.00000000e+00  2.20097281e-02  8.94966856e-02  6.97113942e-02
   1.82767450e-01  9.19052415e-02  1.72866926e-01 -6.77578797e-04]]",[-0.00060169],[7],0.7081320450885669,0.7081320450885668,0.5,1000,32,0
"[[ 1.4514736   0.57413759  0.24479147  0.38990773  0.24756121  0.25027133
  -0.0407848   0.21401859  0.28163933 -0.02878054  0.2168812   0.12381281
   0.02490874  0.00957833  0.01733602  0.21597339  0.18776643  0.02254458
  -0.0246399   0.12042695  0.07201484 -0.04501241 -0.09692154  0.10186202
   0.0356577   0.12648382 -0.01901848  0.08685486 -0.0267889  -0.00444524
   0.19339338  0.12702905]]",[-0.02033913],[7],0.7516290726817043,0.7516290726817043,0.5,1000,32,0
"[[ 1.19988465  0.47951412  0.36928589  0.32512719  0.17778605  0.25274314
   0.130593    0.21838366  0.02551835  0.17320786  0.12562707  0.20929449
  -0.02460372  0.02180781 -0.11576018  0.21374131  0.03543283 -0.05230868
   0.22721338 -0.10834049 -0.00584365  0.02989777  0.08453496 -0.01100035
   0.08960587  0.05141893  0.06759549  0.00376712  0.19534868  0.06242424
  -0.17923414  0.02474296]]",[0.1124448],[7],0.7861575417876088,0.7861575417876088,0.5,1000,32,0
"[[ 1.12100523  0.44832415  0.40065848  0.33447559  0.26889217  0.06664244
   0.20440596  0.14717338  0.1578953   0.09965979 -0.0178151   0.0277414
   0.23767238  0.1691822   0.15360758 -0.1389659   0.0667041   0.14927034
   0.07145168  0.02493114  0.05706829  0.10891133  0.02740963  0.05900527
  -0.0311053   0.15378594 -0.0250888   0.15082833 -0.01240951  0.01365449
  -0.09458092  0.19168476]]",[0.03955622],[6],0.7863307908470494,0.7863307908470494,0.5,1000,32,0
"[[ 1.13912885  0.57106086  0.2176315   0.3630278  -0.02441686  0.49387337
   0.15586409  0.16145081  0.16342986  0.15239976  0.          0.04342372
   0.20558699  0.23354625  0.02804509  0.03648322  0.04982322 -0.04136901
   0.18553586  0.11341152  0.05695611  0.01763828  0.         -0.0231371
   0.19027665  0.13699683 -0.01118637  0.04981947  0.18399822  0.05073396
   0.01625967  0.04452577]]",[0.08899663],[7],0.6696741854636592,0.6696741854636591,0.5,1000,32,0
"[[ 1.49950648  0.46869251  0.37093996  0.22967707  0.30764088  0.23723781
   0.21087928  0.27357764  0.11333447  0.15147338 -0.03195782 -0.06814292
   0.06409429  0.11820778  0.14317754  0.00463538  0.10183259  0.10216034
   0.05929476 -0.01398607  0.22828039  0.00835516 -0.10200434  0.11762444
   0.06979786  0.20003916  0.24590618  0.24035366  0.06557229 -0.15144497
   0.17356867  0.        ]]",[0.08918074],[8],0.7375201288244766,0.7375201288244766,0.5,1000,32,0
"[[ 1.04310575  0.42296661  0.28879237  0.33512403  0.1251381   0.07468169
   0.16101192  0.22379691  0.23494604  0.02343585  0.16412539  0.16776854
   0.08599273  0.06492949  0.02954973 -0.07709398  0.09453831 -0.02042434
   0.02279456  0.10771163 -0.05044208  0.03062577  0.05872974  0.
   0.07745157  0.05913269  0.103689    0.1797109  -0.04358021  0.07881878
  -0.00793289 -0.0762264 ]]",[-0.04356717],[7],0.7196719671967197,0.7196719671967197,0.5,1000,32,0
"[[ 1.23671668e+00  4.26103962e-01  1.84064667e-01  3.11078880e-01
   2.14967248e-01  6.79134958e-02  6.09088135e-02 -4.41641033e-03
   0.00000000e+00  1.07280758e-02  9.63136132e-02 -3.44775829e-02
   2.90423967e-01  8.27108262e-02  1.23136878e-01  7.13293709e-02
   3.54276239e-02 -1.32691043e-02  1.03204964e-01  1.06142597e-01
   1.71533269e-01 -7.17060502e-03  1.46968831e-01  1.44061683e-01
   9.74325891e-02  0.00000000e+00 -4.89222596e-04  0.00000000e+00
   1.83885947e-02  0.00000000e+00  1.22197621e-01  5.64448522e-02]]",[0.14972123],[7],0.7624198717948718,0.7624198717948718,0.5,1000,32,0
"[[ 1.0419801   0.47973337  0.34045914  0.37291712  0.30646166  0.11113955
   0.16764251  0.12828886  0.01739468  0.04344802  0.23330802 -0.05465283
  -0.03028746 -0.02542258  0.13140081  0.          0.         -0.10386939
  -0.1280549   0.07119312 -0.03042761 -0.05446928  0.0155584   0.08434141
   0.06748563 -0.00743016  0.08524089  0.04928849  0.08116042  0.08779726
   0.07312263 -0.04950156]]",[-0.01636839],[7],0.6704545454545454,0.6704545454545454,0.5,1000,32,0
"[[ 1.20521977  0.36258183  0.5625211   0.20031366  0.15658894  0.3098566
   0.27610036  0.07408505  0.07787602  0.18109504  0.20770716  0.00160773
   0.02416381  0.04875803  0.10053628  0.09257009  0.07871285  0.02742954
   0.03873548 -0.01619379  0.14537823 -0.0066295   0.09837545  0.01100945
  -0.09915262 -0.01874046  0.03810475 -0.19220801  0.12091531 -0.01608112
   0.04659341 -0.03984637]]",[-0.07344964],[7],0.7661616161616162,0.7661616161616162,0.5,1000,32,0
"[[ 1.22864824  0.42919502  0.35551076  0.42065415  0.12609648  0.08078309
  -0.02328235  0.20588617  0.01060912  0.254914    0.06129471 -0.02767932
   0.12774203 -0.05372064  0.05843146  0.05554382  0.0335491   0.01464453
   0.01390315  0.05143657  0.08109216 -0.043455    0.11094339  0.08026911
  -0.01057012 -0.00221333 -0.08745234  0.02709176  0.10523813  0.09224412
  -0.0522888   0.06719324]]",[0.04830963],[7],0.6386430678466076,0.6386430678466077,0.5,1000,32,0
"[[ 1.133959    0.35483697  0.28166561  0.18349918  0.42493016  0.0772664
   0.13778689  0.04345587  0.          0.23577171  0.1914582   0.10432543
  -0.01568516  0.10392689  0.06010894  0.012492    0.09078867  0.07543348
  -0.08047818  0.0916537   0.13090829  0.11124095  0.08014049  0.14669643
   0.07905668  0.18886495  0.          0.05855542  0.12084389  0.07765824
   0.03524526  0.15275258]]",[0.02375535],[7],0.7099709970997099,0.7099709970997099,0.5,1000,32,0
"[[ 1.29784524  0.67554514  0.4405576   0.14588885  0.11538437  0.16188808
   0.10678175  0.          0.1791291   0.14303531  0.20344509  0.17487527
  -0.09592783  0.06654813  0.07556668  0.13962873 -0.12158052 -0.03597269
   0.11729207  0.          0.12860147  0.03025064  0.07814546 -0.01080728
   0.09565713  0.10092664  0.09581872  0.03784232  0.05164503 -0.0435803
   0.1447008   0.05677142]]",[-0.04665434],[7],0.7494749474947495,0.7494749474947495,0.5,1000,32,0
"[[ 1.14551101  0.58096507  0.22512709  0.42474335  0.21179197  0.25442448
   0.09203123  0.09120512  0.09358113  0.26509244  0.11942393  0.09131941
  -0.13146695  0.18427909 -0.00635291  0.04967127  0.14596323 -0.05123589
  -0.01485343  0.15101422  0.09497833 -0.03819303  0.06241723 -0.11947019
  -0.06237785  0.1395644   0.01455493  0.04190557  0.07837249  0.09817649
   0.          0.06291217]]",[0.09588459],[7],0.7268668831168831,0.7268668831168832,0.5,1000,32,0
"[[ 1.02330129  0.47404038  0.33448525  0.28394943  0.2090453   0.17846435
   0.10421368  0.14684953  0.09558579  0.10580545  0.          0.18116502
   0.06355373  0.12327069  0.11712626  0.09164204 -0.11882584  0.
   0.16759498  0.10215695 -0.03523724  0.02506609  0.09970668  0.06569465
   0.04203951  0.13335752  0.13131813  0.22879895 -0.03185017  0.00528267
   0.02938283  0.13329423]]",[0.],[7],0.7243589743589745,0.7243589743589743,0.5,1000,32,0
"[[ 1.06799672  0.36735516  0.24851386  0.34419159  0.10452395  0.24245005
   0.16171341  0.03404506  0.09708743  0.01598779  0.08343328  0.04692413
   0.15563436  0.06276956 -0.00744622  0.03103061  0.04575086 -0.0617155
  -0.0351356   0.02289804  0.10573713  0.07359272  0.09658599  0.01226632
   0.         -0.03157988  0.06045813  0.06335213  0.07517466  0.
  -0.11267251  0.0034115 ]]",[0.0987369],[7],0.7798779877987798,0.7798779877987799,0.5,1000,32,0
"[[ 1.20600771  0.63149725  0.20141607  0.13000742  0.26222459  0.26039589
   0.21093843  0.00737569  0.14554095  0.03820124  0.09023702  0.16960148
   0.11230539  0.02392164  0.08911716  0.         -0.12905221  0.01510243
   0.08633241 -0.01069042  0.05837376  0.16959099  0.01477121 -0.05249813
   0.10685647 -0.05149088  0.03529179  0.07022193  0.02380304  0.16592527
  -0.06252617 -0.04349972]]",[0.01405217],[7],0.7696969696969698,0.7696969696969695,0.5,1000,32,0
"[[ 1.26322556e+00  5.59277288e-01  5.29882819e-01  1.40042144e-01
   2.90816341e-01  1.69935321e-01  7.04433949e-04  1.42862607e-01
   9.91950180e-03  1.86325369e-01  1.03529655e-01  1.81930722e-01
   3.62560829e-02  7.34484922e-02  1.14750233e-01  6.92312578e-02
  -8.03039843e-02  1.14349445e-01 -4.99045614e-02  4.27661621e-02
   3.48685965e-02 -1.14593742e-02 -5.80954598e-02  1.96428741e-01
   1.47212907e-02 -1.31726862e-02  4.96585824e-02 -4.88980669e-03
   1.62131099e-01  1.27623410e-01  4.19318435e-02  5.10776972e-02]]",[0.11757488],[7],0.7209737827715356,0.7209737827715356,0.5,1000,32,0
"[[ 1.19328176  0.53498326  0.29580598  0.05825444  0.24026359  0.1976691
   0.14386439  0.09036414  0.          0.31872831  0.10438914  0.10325531
   0.12913746  0.18303199  0.07354154  0.1587016   0.03282667  0.02873974
   0.09567877 -0.01154549  0.09301464  0.13499481  0.12222053  0.08896596
   0.14368558 -0.02398178 -0.05576713  0.          0.05299469  0.01000682
   0.03480262  0.11030695]]",[-0.00952457],[7],0.7904647435897436,0.7904647435897436,0.5,1000,32,0
"[[ 1.24474559  0.35849462  0.36605796  0.18003372  0.26045174  0.11817648
   0.1874689   0.06299945  0.0455525   0.05803018  0.12406974  0.05895166
  -0.05055419  0.10884868  0.19392065  0.02145794  0.05265921 -0.09748657
   0.          0.00802309  0.0392758   0.04224777 -0.0390482   0.07120335
   0.06592869  0.00925083  0.04750191  0.12002372  0.07955305  0.00568285
  -0.04017103  0.04137782]]",[0.13972156],[7],0.7343434343434343,0.7343434343434344,0.5,1000,32,0
"[[ 1.03417865  0.58463031  0.40095585  0.3945663   0.13399926  0.10844011
   0.07359583  0.23742913  0.03451654  0.10067066  0.20253226  0.13776938
   0.12234555  0.01001997  0.03820791  0.15387638  0.09055203  0.17038324
   0.0522279   0.03491553 -0.0057218   0.07998172  0.15923198  0.1252111
  -0.00694248  0.10958568  0.19801199 -0.0285846   0.19754012 -0.10658133
   0.0426043   0.06500165]]",[0.02173662],[7],0.7536187873266524,0.7536187873266524,0.5,1000,32,0
"[[ 1.17123653  0.48708953  0.29346665  0.3879802   0.19727439  0.1736588
   0.18377319  0.19275567  0.21324657  0.0337202   0.07299901  0.15442207
   0.26904459  0.12674776 -0.08262673  0.15161988 -0.06652167  0.07526832
   0.17297114  0.03571282  0.13792466  0.03287615  0.14567235  0.06561807
   0.08570167  0.15914813 -0.02105199 -0.01112428 -0.08293357 -0.00260277
   0.05430173  0.07673294]]",[0.05832911],[7],0.7398739873987399,0.7398739873987399,0.5,1000,32,0
"[[ 1.08251903  0.57302728  0.33900405  0.15789627  0.31722302  0.13812078
   0.19848154  0.1001114   0.20766109  0.16376359  0.0691909   0.08071097
   0.03967792 -0.01822419  0.09187952  0.08604462  0.04472725  0.07548988
  -0.04088974 -0.02314285  0.16703792  0.07801069  0.0160391   0.
   0.17309972  0.09809083  0.15784698  0.          0.06950017  0.05332593
   0.         -0.11431089]]",[-0.02580552],[7],0.7736162919649159,0.7736162919649159,0.5,1000,32,0
"[[ 1.26245212  0.50455937  0.31513395  0.13614857  0.21220533  0.11410516
  -0.0222743   0.04627035  0.17536356  0.07885926  0.0744769   0.01207302
   0.13587367  0.07474939  0.12404683  0.06151988  0.          0.06049921
   0.10908284 -0.05569809  0.          0.12258443  0.06771423 -0.0377233
  -0.04939426  0.04843992 -0.0257186   0.06816171 -0.03803865  0.09210507
  -0.12643015  0.04213943]]",[0.0546663],[6],0.7500750675608048,0.7500750675608048,0.5,1000,32,0
"[[ 1.10288331  0.4539558   0.29764049  0.37126327  0.2883578   0.03407903
   0.26277173 -0.02144239  0.04359646 -0.028621    0.05030169  0.11468982
   0.13893676  0.22694773  0.11860579  0.02056856  0.08056293  0.19107863
   0.17248547  0.05266853 -0.00921345  0.08781676  0.0617068   0.12325673
  -0.01565601  0.05836131  0.10093372 -0.09244062 -0.05636467  0.09358149
   0.0155928  -0.00240349]]",[0.21060356],[7],0.7220209339774557,0.7220209339774557,0.5,1000,32,0
"[[ 1.08410839  0.30563363  0.34829999  0.25672674  0.24218097  0.25980641
   0.14118641  0.16371161  0.02763503  0.08862028  0.12450458  0.19832677
   0.04291749  0.0175915   0.06990948 -0.00180959  0.01046493  0.10463145
   0.08598711  0.0583038   0.14808257  0.25578058  0.11706015 -0.06459934
  -0.05713263 -0.02825041  0.05284123  0.          0.02928003  0.12209153
   0.07809822  0.06324047]]",[-0.08642644],[7],0.6417775998398558,0.6417775998398558,0.5,1000,32,0
"[[ 1.36553077  0.58926902  0.38861332  0.00529644  0.20829399  0.07055414
   0.26214322  0.15580272  0.13443131  0.13741138  0.04231093  0.10581604
   0.17636673  0.02254945  0.05306523  0.07506881  0.12566749  0.12012484
   0.1452527   0.05160941 -0.02902362  0.0315241   0.14687306 -0.02745801
  -0.07507085 -0.03522019  0.0557095  -0.01379157  0.06271895 -0.13989145
   0.02156035  0.13151728]]",[-0.02165315],[7],0.6728900255754475,0.6728900255754475,0.5,1000,32,0
"[[ 1.20565809  0.5976787   0.37858595  0.19215059  0.07810123  0.26324768
   0.24281551  0.22766308  0.14761073  0.13107583  0.01775066  0.15635291
   0.07221049  0.16000387  0.04207311 -0.06415445 -0.05660248  0.01312164
   0.0601974   0.12134675  0.11142341  0.05930265  0.11160049 -0.05599207
   0.13375347  0.02010697  0.01892849 -0.1379954   0.13254376  0.01684976
   0.11019469 -0.08181794]]",[-0.00156279],[7],0.7240016014412971,0.7240016014412972,0.5,1000,32,0
"[[ 1.03472509  0.477253    0.41081285  0.27355146  0.23538612 -0.00524448
   0.03094663  0.08329625  0.18424661  0.         -0.01611144 -0.08181748
  -0.04681412 -0.02992406  0.02979536 -0.03575785  0.18396434  0.00821955
   0.18558463  0.          0.02212535  0.17535751  0.0817222  -0.00359834
   0.07584045  0.01125233  0.         -0.02947047 -0.06106211  0.04258922
   0.07680103  0.14008221]]",[0.08685679],[7],0.7254044819616119,0.7254044819616119,0.5,1000,32,0
"[[ 1.13927387  0.67005398  0.35916349  0.29989781  0.17340443  0.21513271
   0.13932402  0.05517841  0.14888801  0.14047624 -0.09206764  0.2151078
   0.04171814  0.04273989  0.107056    0.23230223  0.10380767  0.01372236
   0.         -0.06210473  0.00607157 -0.04599191  0.04502368 -0.06281043
   0.12575323  0.          0.03718939 -0.08484089  0.0152197  -0.02952188
  -0.17252873  0.13655185]]",[-0.11412337],[7],0.7788461538461539,0.7788461538461539,0.5,1000,32,0
"[[ 1.1488507   0.58441419  0.22436403 -0.00918385  0.12588079  0.2483979
   0.18501456  0.20366798  0.10994345  0.          0.21510778  0.2253026
   0.05775205  0.          0.11128863  0.24653717  0.12240193  0.17022066
   0.18678721  0.04354749  0.22271524  0.16382776  0.0726098   0.
   0.          0.06653966  0.          0.0481007   0.          0.04928182
   0.03591254 -0.21756052]]",[0.05423985],[7],0.748389694041868,0.748389694041868,0.5,1000,32,0
