lambda,beta,intercept,converged_iter,roc_auc,pr_auc,precision,recall,f1,balanced_accuracy,p,n,d,g
0.001,"[ 32.94638285 -11.06486747  -7.40494275  -3.79326832  -2.29383224
  -1.53351234  -1.09637273  -0.8223898   -0.63949971  -0.51141465
  -0.41825456  -0.34839288  -0.29466825  -0.25247054  -0.21872324
  -0.1913147   -0.16875063  -0.14995338  -0.1341291   -0.12068463
  -0.10916347  -0.09921633  -0.09056942  -0.08300433  -0.07634864
  -0.07046276  -0.06523348  -0.0605645   -0.05637747  -0.05261385
  -0.0492106   -0.04613051]",-11.35254881163584,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 34.43347922 -12.91380871  -6.95661178  -3.62181327  -2.21145914
  -1.48795992  -1.06866925  -0.80434284  -0.62712031  -0.50257
  -0.41172641  -0.34344642  -0.29083517  -0.24944289  -0.21629355
  -0.18933729  -0.1671197   -0.1485965   -0.13298798  -0.11971573
  -0.10833473  -0.09850274  -0.0899515   -0.082466    -0.07587726
  -0.07004766  -0.06486633  -0.06023692  -0.05608718  -0.05235204
  -0.0489775   -0.04591903]",-10.872644646709459,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 33.13731636 -11.00024135  -7.46550989  -3.82751181  -2.3155215
  -1.54839957  -1.10719908  -0.83060624  -0.64594566  -0.51660296
  -0.42251805  -0.35196056  -0.2976966   -0.25507184  -0.2209836
  -0.19329433  -0.17050016  -0.1515102   -0.1355254   -0.1219417
  -0.11030166  -0.10024972  -0.09151555  -0.08387217  -0.07714808
  -0.07120055  -0.06591684  -0.06119822  -0.05697026  -0.05316515
  -0.04972695  -0.04661499]",-11.235567745562516,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 32.9196049  -13.34872981  -6.37470718  -3.31852506  -2.02684027
  -1.3641685   -0.98003649  -0.7378111   -0.57536425  -0.46117458
  -0.37786976  -0.31524485  -0.26698339  -0.22900864  -0.19859224
  -0.17385506  -0.15346614  -0.13646236  -0.12213766  -0.10995189
  -0.09950646  -0.09047769  -0.08262568  -0.07575268  -0.06970433
  -0.06435062  -0.05959193  -0.05533922  -0.05153003  -0.04809938
  -0.04499845  -0.04219204]",-11.18102803871354,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 33.88796611 -14.08719538  -6.49710195  -3.36476329  -2.04923285
  -1.37676546  -0.98786678  -0.74303816  -0.57904417  -0.46387534
  -0.37991738  -0.31684143  -0.26825506  -0.2300407   -0.19944434
  -0.17456664  -0.15406941  -0.13697924  -0.12258368  -0.11034055
  -0.09984665  -0.09077953  -0.08289465  -0.07599301  -0.06991814
  -0.06454532  -0.05976843  -0.05550182  -0.0516764   -0.048234
  -0.04512262  -0.04230498]",-10.961512862382314,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 31.50061048 -10.72622802  -6.70294183  -3.50148464  -2.14135069
  -1.44204588  -1.03625339  -0.78022604  -0.6084704   -0.48771775
  -0.3996158   -0.33338175  -0.28233801  -0.24217224  -0.21000272
  -0.18383898  -0.16227505  -0.14429318  -0.12914063  -0.11625736
  -0.10520639  -0.09566101  -0.08735769  -0.08008872  -0.07369363
  -0.0680309   -0.06299941  -0.05850526  -0.05447499  -0.05084784
  -0.04757092  -0.04460051]",-11.264568642660828,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 33.53530976 -13.64696991  -6.44869708  -3.36365175  -2.05678275
  -1.38537755  -0.99580744  -0.74998573  -0.5850378   -0.46904432
  -0.38439423  -0.32074307  -0.27167624  -0.23306259  -0.20212893
  -0.17696711  -0.15622486  -0.13892694  -0.12435069  -0.11195024
  -0.10131964  -0.09213123  -0.08414025  -0.07714338  -0.07098567
  -0.06553623  -0.06069187  -0.05636403  -0.05248332  -0.0489915
  -0.04583455  -0.04297533]",-11.09524839242012,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 33.6220072  -12.46009742  -7.27306697  -3.68585928  -2.21626621
  -1.47651016  -1.05315288  -0.78864415  -0.61248498  -0.48933157
  -0.399879    -0.33287232  -0.28139112  -0.24098603  -0.20869237
  -0.18247956  -0.16091079  -0.14294922  -0.12783582  -0.11499758
  -0.10399942  -0.0945083   -0.08625781  -0.07904127  -0.07269611
  -0.06708317  -0.06209781  -0.05764745  -0.05365749  -0.05007063
  -0.04682852  -0.04389375]",-11.02005363117432,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 33.47499877 -10.43695623  -7.65647024  -3.94770522  -2.3955531
  -1.60497317  -1.14914139  -0.86288122  -0.67151964  -0.5373556
  -0.43968799  -0.36639716  -0.31000177  -0.26568475  -0.23022872
  -0.20142153  -0.1776973   -0.1579309   -0.14128615  -0.12714105
  -0.11501593  -0.10454739  -0.09544438  -0.08748097  -0.08047317
  -0.07427459  -0.06876674  -0.0638481   -0.05943985  -0.05547273
  -0.05188901  -0.04864266]",-11.014241450706352,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 34.52018455 -12.6641865   -7.26209997  -3.73168675  -2.26141551
  -1.51414203  -1.08374929  -0.81362787  -0.63312412  -0.50659823
  -0.41450656  -0.34540606  -0.29223955  -0.25045899  -0.21703555
  -0.18987923  -0.16751706  -0.14888301  -0.1331927   -0.11985836
  -0.10842913  -0.0985606   -0.08998022  -0.0824721   -0.07586676
  -0.07002544  -0.06483024  -0.06019556  -0.05603818  -0.05229924
  -0.04892046  -0.04586046]",-10.777093635353214,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 33.3589847  -12.58909413  -6.90733861  -3.56956077  -2.17026571
  -1.45620032  -1.0438275   -0.78451553  -0.61098412  -0.48920904
  -0.40049381  -0.33387957  -0.28259297  -0.24226865  -0.20999834
  -0.18376514  -0.1621579   -0.14414756  -0.1289777   -0.11608162
  -0.10502805  -0.09548102  -0.08717747  -0.07991231  -0.07351868
  -0.06786199  -0.06283537  -0.0583462   -0.05432165  -0.05069874
  -0.04742747  -0.04446229]",-11.353446027276217,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 34.15159135 -13.64816363  -6.6159816   -3.45229572  -2.11127599
  -1.4221549   -1.02226567  -0.76991393  -0.60058465  -0.48150506
  -0.39460552  -0.32926018  -0.27889045  -0.23924789  -0.2074935
  -0.18166145  -0.16037009  -0.14261147  -0.12764709  -0.11492054
  -0.10400418  -0.09457405  -0.08636983  -0.07918824  -0.07286651
  -0.06727286  -0.06229855  -0.05785763  -0.05387359  -0.050289
  -0.04704818  -0.0441123 ]",-10.952525865227154,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 34.76436857 -14.07185287  -6.51668638  -3.43440805  -2.11278827
  -1.42875059  -1.0298621   -0.7772457   -0.60727581  -0.48749485
  -0.39993104  -0.33399313  -0.28310734  -0.24301823  -0.21087657
  -0.18471284  -0.16312981  -0.1451205   -0.12993601  -0.11701471
  -0.10592972  -0.0963481   -0.08800927  -0.08070834  -0.07427928
  -0.06858873  -0.06352686  -0.05900811  -0.05495173  -0.05130222
  -0.04800208  -0.04501188]",-10.751454342287348,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 33.24466622 -14.46239135  -6.21246413  -3.20518287  -1.94840494
  -1.30760178  -0.93757821  -0.70486665  -0.54910057  -0.43976596
  -0.36009546  -0.30025575  -0.25417869  -0.21794175  -0.18893604
  -0.16535522  -0.14592869  -0.12973261  -0.11609166  -0.10449167
  -0.09455024  -0.08595986  -0.07849043  -0.0719529   -0.06620084
  -0.06111026  -0.0565853   -0.05254567  -0.04892253  -0.04566294
  -0.04271686  -0.04004935]",-10.895550137740617,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 34.22925985 -13.91654011  -6.59733954  -3.42949132  -2.09291926
  -1.40791691  -1.01110415  -0.76099923  -0.59332934  -0.47549774
  -0.38955818  -0.32496039  -0.27518896  -0.23602824  -0.20466698
  -0.17916197  -0.15814339  -0.14061652  -0.12584855  -0.11329125
  -0.10252266  -0.09321947  -0.08512674  -0.07804446  -0.07180963
  -0.06629493  -0.06138993  -0.05700929  -0.05308382  -0.04954776
  -0.04635536  -0.04346049]",-10.903210719662834,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 33.91196132 -15.19724595  -6.32565131  -3.22786515  -1.95032128
  -1.30387438  -0.93243931  -0.69965245  -0.54423689  -0.43536673
  -0.35616055  -0.2967464   -0.25104414  -0.21513804  -0.18641607
  -0.16308264  -0.14387188  -0.12786255  -0.11438503  -0.10293096
  -0.09311532  -0.0846376   -0.07726855  -0.07082125  -0.06514794
  -0.06013064  -0.05567012  -0.05168903  -0.04811999  -0.0449081
  -0.04200753  -0.03937924]",-10.654304971065821,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 32.75948005 -14.18540969  -6.06155245  -3.15380231  -1.92655973
  -1.29705891  -0.93210082  -0.70190852  -0.54749289  -0.43892265
  -0.35970015  -0.30013286  -0.25421818  -0.21808414  -0.18913896
  -0.16559502  -0.14618614  -0.13000041  -0.11636016  -0.10475935
  -0.09480976  -0.08621349  -0.07873539  -0.07218928  -0.06642823
  -0.06132606  -0.05679503  -0.05274481  -0.04911464  -0.04584507
  -0.04289243  -0.04021638]",-10.979583722389485,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 33.5476987  -13.99007686  -6.49439489  -3.34376079  -2.02966687
  -1.36069257  -0.97487282  -0.73245337  -0.57031186  -0.45657343
  -0.37373349  -0.31154291  -0.26367     -0.22603522  -0.19591682
  -0.17143783  -0.15127631  -0.1344699   -0.12031639  -0.10828583
  -0.09797251  -0.08906409  -0.08131941  -0.0745413   -0.06857644
  -0.0633001   -0.05861084  -0.05442317  -0.05066891  -0.04728953
  -0.04423745  -0.04147261]",-10.993395058508174,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[31.80881269 -8.68830543 -7.48218658 -3.9268196  -2.40644974 -1.62233934
 -1.16655533 -0.87868942 -0.68544449 -0.54952042 -0.45031569 -0.37571797
 -0.31821503 -0.27296334 -0.23671447 -0.20723161 -0.1829284  -0.1626628
 -0.14558581 -0.13106196 -0.11860688 -0.10784695 -0.0984862  -0.09029279
 -0.08308223 -0.0767008  -0.07102822 -0.06596079 -0.06141708 -0.05732953
 -0.05363319 -0.05028475]",-11.374153405365197,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 34.51990224 -12.64589413  -7.22156866  -3.72952831  -2.26647633
  -1.52025606  -1.08947916  -0.81867205  -0.63749292  -0.51037228
  -0.41778016  -0.34826094  -0.29474444  -0.2526743   -0.21900208
  -0.19163806  -0.16909653  -0.15031157  -0.13448782  -0.12103928
  -0.1095088   -0.09955195  -0.09089305  -0.08331631  -0.07664896
  -0.07075085  -0.06550885  -0.06082747  -0.05663122  -0.05285341
  -0.0494431   -0.04635072]",-10.954776440665844,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 32.06040269 -11.6367241   -6.74302562  -3.48270891  -2.11650861
  -1.41964947  -1.01736302  -0.76447102  -0.59527626  -0.47656773
  -0.39010274  -0.32518702  -0.27521243  -0.23592761  -0.20448703
  -0.17893447  -0.1578873   -0.14034421  -0.12557087  -0.11301193
  -0.10224718  -0.09294971  -0.0848647   -0.07779003  -0.07156463
  -0.06605846  -0.06116334  -0.05679125  -0.05287473  -0.04934736
  -0.04616177  -0.0432766 ]",-11.192985731712039,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[31.74203948 -9.09607578 -7.33104249 -3.85151817 -2.3619382  -1.5930971
 -1.14593218 -0.86338709 -0.67365042 -0.54015424 -0.44270369 -0.36940852
 -0.31290487 -0.26842946 -0.23279919 -0.20381685 -0.17992693 -0.1599998
 -0.14320867 -0.12892921 -0.11667999 -0.10609864 -0.09689252 -0.08883453
 -0.0817427  -0.07546461 -0.06988627 -0.06490077 -0.06043339 -0.05640845
 -0.05277528 -0.04948067]",-11.453034221054175,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 33.2572941  -12.65674312  -6.63770643  -3.46277951  -2.11691516
  -1.425493    -1.02438983  -0.77134564  -0.6015912   -0.48223976
  -0.3951571   -0.3296831   -0.27922232  -0.23951377  -0.2077077
  -0.18183866  -0.1605156   -0.14273482  -0.12775137  -0.11500868
  -0.1040807   -0.09464009  -0.08642718  -0.07923878  -0.07291062
  -0.06731258  -0.06233343  -0.05788905  -0.05390154  -0.05031364
  -0.04707037  -0.04413349]",-11.043943258553172,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 32.76146378 -10.9833058   -7.22884259  -3.73644618  -2.27103523
  -1.52326006  -1.09153418  -0.8201368   -0.63856894  -0.51118982
  -0.41841315  -0.34876365  -0.29515165  -0.2530062   -0.21928121
  -0.19187252  -0.16929624  -0.1504809   -0.13463683  -0.12116705
  -0.10962389  -0.09965193  -0.09098265  -0.08339604  -0.0767211
  -0.07081609  -0.06556712  -0.06087968  -0.05667989  -0.05289981
  -0.04948258  -0.04638952]",-11.304116806549196,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 34.34045004 -14.13931629  -6.46831141  -3.37862876  -2.06782973
  -1.39370481  -1.00226258  -0.75511458  -0.58920661  -0.4724928
  -0.38729391  -0.32321239  -0.27380486  -0.23491645  -0.20375595
  -0.17840769  -0.15750894  -0.14007909  -0.12538816  -0.1128925
  -0.10217621  -0.09291556  -0.08485929  -0.07780592  -0.07159797
  -0.06610421  -0.06121808  -0.05685549  -0.05294269  -0.04942008
  -0.04623827  -0.04335236]",-10.741567312778713,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 32.48868549 -13.9445984   -6.00073737  -3.11670772  -1.90182862
  -1.27947048  -0.91898011  -0.69175461  -0.53940889  -0.43233447
  -0.35423157  -0.29552021  -0.25027535  -0.21467681  -0.18616401
  -0.16297552  -0.1438625   -0.12792359  -0.11449489  -0.10307371
  -0.09328091  -0.08481881  -0.07745667  -0.07101588  -0.06534404
  -0.06032606  -0.05586506  -0.05188042  -0.04830798  -0.04509155
  -0.04218629  -0.03955343]",-10.78345527206785,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 34.61282269 -12.2169561   -7.28215749  -3.80116724  -2.32380881
  -1.56461333  -1.12419267  -0.84636859  -0.66001497  -0.52900889
  -0.43343336  -0.361585    -0.30621603  -0.26264833  -0.22775507
  -0.19937831  -0.17598881  -0.15648593  -0.14005296  -0.12607764
  -0.11409491  -0.10374146  -0.09473701  -0.08685417  -0.07991578
  -0.07377653  -0.06831912  -0.06344602  -0.05907495  -0.05514166
  -0.05158689  -0.04836651]",-11.118391052981197,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 33.79747449 -12.29687228  -7.64597938  -3.81148659  -2.2707912
  -1.50398987  -1.06841192  -0.79769924  -0.61811542  -0.49294625
  -0.40225219  -0.33445043  -0.28244159  -0.24167955  -0.2091398
  -0.18275412  -0.16106164  -0.14301456  -0.12783519  -0.11495348
  -0.10392211  -0.09440587  -0.08613986  -0.07891356  -0.07255802
  -0.06694218  -0.06195328  -0.05750164  -0.05351206  -0.04992815
  -0.04668627  -0.04375441]",-11.169593949632164,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 33.86681488 -11.89736293  -7.25464839  -3.75674631  -2.28614385
  -1.53469002  -1.10040673  -0.82719122  -0.64430282  -0.51593353
  -0.42240211  -0.35216129  -0.29807707  -0.25555533  -0.22151816
  -0.19385125  -0.17106051  -0.1520638   -0.13606329  -0.12246103
  -0.11079927  -0.1007287   -0.09197073  -0.08430538  -0.07756129
  -0.07159469  -0.06629091  -0.06155581  -0.05730882  -0.05348829
  -0.05003615  -0.04690956]",-11.18854966537645,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 33.1074076  -10.84362244  -7.16034457  -3.75350862  -2.2998272
  -1.5505949   -1.11514773  -0.8401115   -0.65546242  -0.52556072
  -0.43074113  -0.35942869  -0.304453    -0.26118389  -0.22651813
  -0.19832182  -0.17507473  -0.15569069  -0.1393534   -0.12545658
  -0.11354253  -0.10324561  -0.09428755  -0.08644851  -0.07954683
  -0.07343885  -0.06800916  -0.06316104  -0.05881039  -0.05489681
  -0.05136037  -0.04815523]",-11.176248538286028,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 32.34628068 -11.97878478  -6.64284128  -3.45061464  -2.10403692
  -1.41438681  -1.01516391  -0.76369698  -0.5952028   -0.47684614
  -0.39055768  -0.32571818  -0.27577468  -0.23649126  -0.20503614
  -0.17946104  -0.15838832  -0.14081979  -0.12601914  -0.11343291
  -0.10264275  -0.09332332  -0.08521497  -0.07812077  -0.07187513
  -0.06635212  -0.06143945  -0.05705394  -0.05312233  -0.04958238
  -0.04638388  -0.04348844]",-11.20568080140509,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 33.26203328 -14.51600729  -6.11507716  -3.18580443  -1.94780389
  -1.31216482  -0.9433791   -0.71064747  -0.55446122  -0.44460501
  -0.36442245  -0.30411993  -0.25762832  -0.22103563  -0.19171613
  -0.16786462  -0.14820269  -0.13180155  -0.11797944  -0.10622336
  -0.09613888  -0.08742735  -0.07984502  -0.07321068  -0.06736947
  -0.06219945  -0.05760391  -0.05349725  -0.04981669  -0.04650142
  -0.04350941  -0.04079347]",-10.91819032105672,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 34.36391457 -13.87676207  -6.55112472  -3.42111105  -2.09333156
  -1.41061374  -1.01426322  -0.76405896  -0.59612196  -0.47799933
  -0.39177828  -0.32693403  -0.27694557  -0.23759771  -0.20607405
  -0.18043061  -0.15929096  -0.14165783  -0.12679978  -0.11415994
  -0.10332185  -0.09395494  -0.08580709  -0.07867413  -0.07239561
  -0.06683923  -0.06189882  -0.05748745  -0.05352915  -0.04996784
  -0.04674984  -0.04383282]",-10.742243061354321,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 34.24980672 -15.06214651  -6.38257109  -3.26603735  -1.97640009
  -1.32258242  -0.94644529  -0.7105051   -0.55288428  -0.44241345
  -0.36200939  -0.30167931  -0.25525951  -0.21878036  -0.18959382
  -0.16588179  -0.14635226  -0.13007947  -0.11637651  -0.10472939
  -0.09474643  -0.08612707  -0.078632    -0.07207279  -0.06630212
  -0.0611984   -0.05666097  -0.05261091  -0.0489789   -0.04571283
  -0.04275911  -0.04008582]",-10.342143774781329,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 33.55808121 -11.85308589  -6.88540415  -3.62153219  -2.22387618
  -1.50170966  -1.08122099  -0.81526325  -0.63650823  -0.51064895
  -0.4187107   -0.34952465  -0.29615938  -0.25413984  -0.22046465
  -0.19306133  -0.17046616  -0.15161535  -0.13572635  -0.12220925
  -0.11061655  -0.10059597  -0.09187867  -0.08424679  -0.07752705
  -0.07158143  -0.06629371  -0.06157139  -0.05733453  -0.05352269
  -0.05007705  -0.04695341]",-11.014531740269648,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 31.93913156 -11.38892659  -6.96138036  -3.55603803  -2.14751608
  -1.43461618  -1.02518553  -0.76874301  -0.59764615  -0.47786204
  -0.3907597   -0.32545804  -0.27524586  -0.23581268  -0.20428052
  -0.17867153  -0.15759297  -0.14003232  -0.12525096  -0.11269231
  -0.10193235  -0.09264206  -0.08456475  -0.07750151  -0.07128558
  -0.06578915  -0.06090494  -0.05654578  -0.05263529  -0.04912071
  -0.04594425  -0.04306725]",-11.291363709205942,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 33.89008803 -12.76420246  -6.9258434   -3.59681443  -2.19300063
  -1.47413484  -1.05802513  -0.79593208  -0.6203219   -0.49696969
  -0.407035    -0.33946278  -0.28740958  -0.24646932  -0.21368708
  -0.18703285  -0.16507209  -0.14675961  -0.13133651  -0.1182186
  -0.10697238  -0.09726092  -0.08881056  -0.08141565  -0.07490873
  -0.06915119  -0.06403135  -0.05946168  -0.05536304  -0.05167393
  -0.04834243  -0.04532214]",-11.170429678202183,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 32.2554553  -11.55327472  -6.7549473   -3.52708742  -2.15679914
  -1.45244407  -1.04374982  -0.78589514  -0.61291169  -0.49129319
  -0.40255714  -0.33584211  -0.28442984  -0.2439715   -0.21156637
  -0.18521218  -0.16348816  -0.14537408  -0.13011234  -0.11712902
  -0.10600109  -0.09638036  -0.08801825  -0.08069473  -0.07425002
  -0.06854705  -0.06347686  -0.05894873  -0.05488874  -0.051234
  -0.04793324  -0.04494037]",-11.45696772810133,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 33.05968825 -14.09431419  -6.37985302  -3.27157591  -1.9815474
  -1.32663857  -0.94959688  -0.71298675  -0.55487356  -0.44403588
  -0.36335513  -0.30281313  -0.25622458  -0.21961252  -0.19031768
  -0.16651635  -0.146914    -0.13057906  -0.11682523  -0.10513354
  -0.09511255  -0.08646076  -0.07893359  -0.07235187  -0.06655855
  -0.0614357   -0.05688     -0.05281448  -0.04916922  -0.04588819
  -0.04292554  -0.04024084]",-11.144761193796366,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 34.85415509 -14.77689035  -6.45392826  -3.35785097  -2.05088707
  -1.38055744  -0.99197767  -0.74691995  -0.58255211  -0.46699491
  -0.38268151  -0.31929137  -0.27043372  -0.23198646  -0.20118841
  -0.17613868  -0.15549057  -0.13827009  -0.12375913  -0.11142006
  -0.10083543  -0.09169142  -0.083736    -0.07677454  -0.07064387
  -0.06522075  -0.06039868  -0.05609176  -0.05222974  -0.04875392
  -0.04561352  -0.04276711]",-10.504613972101408,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
0.001,"[ 33.11418871 -13.83757525  -6.26270993  -3.25553886  -1.98708733
  -1.33695388  -0.96028654  -0.72284553  -0.5636426   -0.45174801
  -0.37012936  -0.30877496  -0.26149721  -0.22429632  -0.19450274
  -0.17027219  -0.15030109  -0.13364809  -0.11961645  -0.10768091
  -0.09745062  -0.08860902  -0.08091807  -0.07418754  -0.06826143
  -0.0630212   -0.05835806  -0.05419637  -0.05046355  -0.04710332
  -0.04406834  -0.04131763]",-10.953360679300635,0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,1000,32,1
10.0,"[ 1.04217109  0.46190893  0.25875058  0.18938107  0.16200763  0.14483038
  0.07496429  0.13980612  0.22572261  0.00429719  0.          0.03357826
  0.0324139   0.          0.0263176   0.07397219  0.          0.04082252
  0.0462559   0.01600986  0.          0.          0.04555921  0.
  0.04997963 -0.0221295   0.11917564 -0.01588278  0.          0.07359506
 -0.09810348  0.02578116]",-0.032254059216511546,7,0.8056250625563007,0.8151458588143927,0.7752808988764045,0.6699029126213593,0.71875,0.731858672805525,0.5,1000,32,0
0.001,"[ 1.10830393  0.51347393  0.35633318  0.24815987  0.09699121  0.15603164
  0.06272447  0.05892545  0.08309042  0.01559346  0.24447805  0.03630476
  0.03214546  0.0654784   0.07753367  0.08336927  0.08054294 -0.11217224
  0.09153087  0.10672445  0.00878472  0.11615449  0.071179   -0.03394121
 -0.00319895  0.02801639  0.09847454  0.07843178  0.193277    0.10237885
  0.18413751 -0.00739502]",-0.00797610115230046,8,0.7454710144927537,0.7035359020402119,0.6703296703296703,0.6630434782608695,0.6666666666666666,0.6926328502415459,0.5,1000,32,0
1.2915496650148828,"[ 1.44355736  0.56978923  0.24085193  0.38645713  0.24411462  0.24717029
 -0.03702867  0.21153302  0.27708379 -0.02579203  0.21281914  0.12128361
  0.02260874  0.0073656   0.014148    0.21252023  0.18487183  0.02110205
 -0.02202279  0.11704579  0.06903812 -0.04186392 -0.09343367  0.09903945
  0.03266052  0.12442738 -0.01738797  0.08339794 -0.02471324 -0.00225612
  0.18974728  0.1240124 ]",-0.028586773004912726,9,0.838295739348371,0.8594901955417458,0.7413793103448276,0.819047619047619,0.7782805429864253,0.7516290726817043,0.5,1000,32,0
10.0,"[ 1.04926839e+00  3.80369942e-01  2.77935691e-01  2.31617869e-01
  1.12169133e-01  1.65006425e-01  7.86898555e-02  1.22125308e-01
  0.00000000e+00  1.18400939e-01  4.94176153e-02  1.29621452e-01
  0.00000000e+00  0.00000000e+00 -3.14008714e-02  1.17512552e-01
  0.00000000e+00  0.00000000e+00  1.37305806e-01 -3.56020772e-02
  0.00000000e+00  0.00000000e+00  1.75264007e-02  0.00000000e+00
  9.07239343e-03  0.00000000e+00  9.44264990e-04  0.00000000e+00
  1.19843553e-01  0.00000000e+00 -9.00972922e-02  0.00000000e+00]",0.1055050569054922,7,0.8595736162546292,0.8549650096123812,0.7431192660550459,0.8350515463917526,0.7864077669902912,0.7816034430987889,0.5,1000,32,0
0.05994842503189409,"[ 1.14163052  0.46025551  0.41437125  0.34387676  0.27963107  0.07265326
  0.21113281  0.15689104  0.16678853  0.10581452 -0.02518986  0.03210215
  0.24821437  0.17706989  0.16386091 -0.14811769  0.07604426  0.15616158
  0.07962953  0.03378358  0.06469292  0.11612225  0.03584938  0.06407367
 -0.03824517  0.16166964 -0.03340258  0.1602008  -0.01781222  0.01943812
 -0.10206923  0.20278174]",0.0467883546694711,8,0.8577880369329587,0.8523198206517733,0.8181818181818182,0.7641509433962265,0.7902439024390244,0.7863307908470494,0.5,1000,32,0
10.0,"[1.00520565 0.47984213 0.13978604 0.261726   0.         0.38464018
 0.06528503 0.07351028 0.06908366 0.07824018 0.         0.
 0.12693295 0.153209   0.         0.         0.         0.
 0.09566765 0.07756708 0.00350107 0.         0.         0.
 0.10984957 0.06000174 0.         0.         0.09935502 0.
 0.         0.        ]",0.09251368076526034,6,0.755889724310777,0.7346361693627734,0.6526315789473685,0.6526315789473685,0.6526315789473685,0.6691729323308271,0.5,1000,32,0
10.0,"[ 1.28995334e+00  3.86561141e-01  2.62816665e-01  1.66286618e-01
  1.91474743e-01  1.36725689e-01  9.99288625e-02  1.76526767e-01
  2.48442054e-02  8.18578324e-02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  3.94697748e-02  6.19193723e-02  0.00000000e+00
  1.51130348e-02  1.92699394e-02  0.00000000e+00  0.00000000e+00
  1.35071683e-01  0.00000000e+00 -5.33230257e-03  2.90523699e-02
  3.07560523e-04  1.18217290e-01  1.34435409e-01  1.21920698e-01
  0.00000000e+00 -7.76703749e-02  6.31458666e-02  0.00000000e+00]",0.09808788069836713,7,0.8112922705314008,0.7660207288202114,0.6914893617021277,0.7065217391304348,0.6989247311827957,0.7190016103059582,0.5,1000,32,0
